"","receptor","pathway","tf","tf_PPR","category"
"1","IL12RB1","Cytokine Signaling in Immune system","AKT1",0.00128513929882087,"Immune System"
"2","IL12RB1","Cytokine Signaling in Immune system","ATF1",0.00048065638980778,"Immune System"
"3","IL12RB1","Cytokine Signaling in Immune system","ATF2",0.00202984050792349,"Immune System"
"4","IL12RB1","Cytokine Signaling in Immune system","BCL6",0.00128513929882087,"Immune System"
"5","IL12RB1","Cytokine Signaling in Immune system","CCND1",0.00128513929882087,"Immune System"
"6","IL12RB1","Cytokine Signaling in Immune system","CDKN1A",0.00128513929882087,"Immune System"
"7","IL12RB1","Cytokine Signaling in Immune system","CEBPD",0.00128513929882087,"Immune System"
"8","IL12RB1","Cytokine Signaling in Immune system","CIITA",0.000165789232806257,"Immune System"
"9","IL12RB1","Cytokine Signaling in Immune system","CREB1",0.00125928892988176,"Immune System"
"10","IL12RB1","Cytokine Signaling in Immune system","EGR1",0.000211506412745249,"Immune System"
"11","IL12RB1","Cytokine Signaling in Immune system","EIF2AK2",0.000408586299456444,"Immune System"
"12","IL12RB1","Cytokine Signaling in Immune system","ELK1",0.000586218543102132,"Immune System"
"13","IL12RB1","Cytokine Signaling in Immune system","FOS",0.00175925129084043,"Immune System"
"14","IL12RB1","Cytokine Signaling in Immune system","FOXO1",0.00128513929882087,"Immune System"
"15","IL12RB1","Cytokine Signaling in Immune system","FOXO3",0.0024727982712388,"Immune System"
"16","IL12RB1","Cytokine Signaling in Immune system","HIF1A",0.00128513929882087,"Immune System"
"17","IL12RB1","Cytokine Signaling in Immune system","IFNB1",0.000185768034297506,"Immune System"
"18","IL12RB1","Cytokine Signaling in Immune system","IFNG",0.000233413318507601,"Immune System"
"19","IL12RB1","Cytokine Signaling in Immune system","IKBKB",0.000696713886328535,"Immune System"
"20","IL12RB1","Cytokine Signaling in Immune system","IKBKG",0.000396307084674582,"Immune System"
"21","IL12RB1","Cytokine Signaling in Immune system","IL1B",0.00108414955564892,"Immune System"
"22","IL12RB1","Cytokine Signaling in Immune system","IL2",0.000143857822723595,"Immune System"
"23","IL12RB1","Cytokine Signaling in Immune system","IL4",0.000864038982890729,"Immune System"
"24","IL12RB1","Cytokine Signaling in Immune system","IL6",0.000394762449654518,"Immune System"
"25","IL12RB1","Cytokine Signaling in Immune system","IRF1",0.000211506412745249,"Immune System"
"26","IL12RB1","Cytokine Signaling in Immune system","IRF3",0.00158624910440537,"Immune System"
"27","IL12RB1","Cytokine Signaling in Immune system","IRF5",0.000211506412745249,"Immune System"
"28","IL12RB1","Cytokine Signaling in Immune system","IRF6",0.000211506412745249,"Immune System"
"29","IL12RB1","Cytokine Signaling in Immune system","IRF7",0.000211506412745249,"Immune System"
"30","IL12RB1","Cytokine Signaling in Immune system","IRF9",0.00030701267544016,"Immune System"
"31","IL12RB1","Cytokine Signaling in Immune system","JUN",0.00202984050792349,"Immune System"
"32","IL12RB1","Cytokine Signaling in Immune system","JUNB",0.00128513929882087,"Immune System"
"33","IL12RB1","Cytokine Signaling in Immune system","MAPK1",0.00138645142566943,"Immune System"
"34","IL12RB1","Cytokine Signaling in Immune system","MAPK10",0.000642489563257857,"Immune System"
"35","IL12RB1","Cytokine Signaling in Immune system","MAPK11",0.000588680797871942,"Immune System"
"36","IL12RB1","Cytokine Signaling in Immune system","MAPK14",0.000733472369262154,"Immune System"
"37","IL12RB1","Cytokine Signaling in Immune system","MAPK3",0.0016829311740406,"Immune System"
"38","IL12RB1","Cytokine Signaling in Immune system","MAPK8",0.000725350927101394,"Immune System"
"39","IL12RB1","Cytokine Signaling in Immune system","MAPK9",0.000642489563257857,"Immune System"
"40","IL12RB1","Cytokine Signaling in Immune system","MYC",0.00128513929882087,"Immune System"
"41","IL12RB1","Cytokine Signaling in Immune system","NFKB1",0.00292463185149823,"Immune System"
"42","IL12RB1","Cytokine Signaling in Immune system","NFKB2",0.00288173655689932,"Immune System"
"43","IL12RB1","Cytokine Signaling in Immune system","NFKBIA",0.000217895924311713,"Immune System"
"44","IL12RB1","Cytokine Signaling in Immune system","NFKBIB",0.000861631934429548,"Immune System"
"45","IL12RB1","Cytokine Signaling in Immune system","PIAS1",0.000165789232806231,"Immune System"
"46","IL12RB1","Cytokine Signaling in Immune system","PML",0.000165789232806257,"Immune System"
"47","IL12RB1","Cytokine Signaling in Immune system","POU2F1",0.00128513929882087,"Immune System"
"48","IL12RB1","Cytokine Signaling in Immune system","PSMD9",0.00463779931907187,"Immune System"
"49","IL12RB1","Cytokine Signaling in Immune system","RELA",0.00329082542362795,"Immune System"
"50","IL12RB1","Cytokine Signaling in Immune system","RELB",0.00026979172793102,"Immune System"
"51","IL12RB1","Cytokine Signaling in Immune system","RORA",0.00128513929882087,"Immune System"
"52","IL12RB1","Cytokine Signaling in Immune system","RORC",0.00128513929882087,"Immune System"
"53","IL12RB1","Cytokine Signaling in Immune system","SOS1",0.00101683474952275,"Immune System"
"54","IL12RB1","Cytokine Signaling in Immune system","SOS2",0.00321763265540965,"Immune System"
"55","IL12RB1","Cytokine Signaling in Immune system","SOX2",0.00128513929882087,"Immune System"
"56","IL12RB1","Cytokine Signaling in Immune system","STAT1",0.000165789232806231,"Immune System"
"57","IL12RB1","Cytokine Signaling in Immune system","STAT2",0.000318554407581306,"Immune System"
"58","IL12RB1","Cytokine Signaling in Immune system","STAT3",0.00128513929882071,"Immune System"
"59","IL12RB1","Cytokine Signaling in Immune system","STAT4",0.025217529743916,"Immune System"
"60","IL12RB1","Cytokine Signaling in Immune system","TGFB1",0.00128513929882087,"Immune System"
"61","IL12RB1","Cytokine Signaling in Immune system","TNF",0.000552447626502962,"Immune System"
"62","IL12RB1","Cytokine Signaling in Immune system","TNFSF12",0.00026979172793102,"Immune System"
"63","IL12RB1","Cytokine Signaling in Immune system","TP53",0.00128513929882087,"Immune System"
"64","IL12RB1","Cytokine Signaling in Immune system","TRIM25",0.000442234620325189,"Immune System"
"65","IL12RB1","Cytokine Signaling in Immune system","TWIST1",0.00128513929882087,"Immune System"
"66","IL12RB1","Cytokine Signaling in Immune system","ZEB1",0.00128513929882087,"Immune System"
"67","IL12RB1","Cytokine Signaling in Immune system","AIP",0.00368458993147067,"Immune System"
"68","IL12RB1","Cytokine Signaling in Immune system","BATF",0.00128513929882087,"Immune System"
"69","IL12RB1","Cytokine Signaling in Immune system","IRF2",0.000211506412745249,"Immune System"
"70","IL12RB1","Cytokine Signaling in Immune system","IRF4",0.00138453916048354,"Immune System"
"71","IL12RB1","Cytokine Signaling in Immune system","IRF8",0.000211506412745249,"Immune System"
"72","IL12RB1","Cytokine Signaling in Immune system","NANOG",0.00128513929882087,"Immune System"
"73","IL12RB1","Cytokine Signaling in Immune system","SLA2",0.000536978521979458,"Immune System"
"74","IL12RB1","Cytokine Signaling in Immune system","SP100",0.000165789232806257,"Immune System"
"75","IL12RB1","Cytokine Signaling in Immune system","TRAF6",0.000875025348088423,"Immune System"
"76","IL12RB1","Cytokine Signaling in Immune system","TRIM22",0.000165789232806257,"Immune System"
"77","CRLF1","Cytokine Signaling in Immune system","AKT1",0.000263050954124736,"Immune System"
"78","CRLF1","Cytokine Signaling in Immune system","ATF1",0.000310110435441741,"Immune System"
"79","CRLF1","Cytokine Signaling in Immune system","ATF2",0.00121296918039941,"Immune System"
"80","CRLF1","Cytokine Signaling in Immune system","BCL6",0.000263050954124736,"Immune System"
"81","CRLF1","Cytokine Signaling in Immune system","CCND1",0.000263050954124736,"Immune System"
"82","CRLF1","Cytokine Signaling in Immune system","CDKN1A",0.000263050954124736,"Immune System"
"83","CRLF1","Cytokine Signaling in Immune system","CEBPD",0.000263050954124736,"Immune System"
"84","CRLF1","Cytokine Signaling in Immune system","CIITA",0.000109521656042831,"Immune System"
"85","CRLF1","Cytokine Signaling in Immune system","CREB1",0.000838642014339473,"Immune System"
"86","CRLF1","Cytokine Signaling in Immune system","EGR1",0.000140048237863489,"Immune System"
"87","CRLF1","Cytokine Signaling in Immune system","EIF2AK2",0.000224649838505626,"Immune System"
"88","CRLF1","Cytokine Signaling in Immune system","ELK1",0.000456046519533518,"Immune System"
"89","CRLF1","Cytokine Signaling in Immune system","FOS",0.000663788161135089,"Immune System"
"90","CRLF1","Cytokine Signaling in Immune system","FOXO1",0.000263050954124736,"Immune System"
"91","CRLF1","Cytokine Signaling in Immune system","FOXO3",0.000533657180775451,"Immune System"
"92","CRLF1","Cytokine Signaling in Immune system","HIF1A",0.000263050954124736,"Immune System"
"93","CRLF1","Cytokine Signaling in Immune system","IFNB1",0.000126006949635994,"Immune System"
"94","CRLF1","Cytokine Signaling in Immune system","IFNG",0.000149513407458339,"Immune System"
"95","CRLF1","Cytokine Signaling in Immune system","IKBKB",0.000377429191420756,"Immune System"
"96","CRLF1","Cytokine Signaling in Immune system","IKBKG",0.000219873202800332,"Immune System"
"97","CRLF1","Cytokine Signaling in Immune system","IL1B",0.000712621513247865,"Immune System"
"98","CRLF1","Cytokine Signaling in Immune system","IL2",7.27862138804136e-05,"Immune System"
"99","CRLF1","Cytokine Signaling in Immune system","IL4",0.000909469115930019,"Immune System"
"100","CRLF1","Cytokine Signaling in Immune system","IL6",0.000297368690022671,"Immune System"
"101","CRLF1","Cytokine Signaling in Immune system","IRF1",0.000140048237863489,"Immune System"
"102","CRLF1","Cytokine Signaling in Immune system","IRF3",0.000859416893551716,"Immune System"
"103","CRLF1","Cytokine Signaling in Immune system","IRF5",0.000140048237863489,"Immune System"
"104","CRLF1","Cytokine Signaling in Immune system","IRF6",0.000140048237863489,"Immune System"
"105","CRLF1","Cytokine Signaling in Immune system","IRF7",0.000140048237863489,"Immune System"
"106","CRLF1","Cytokine Signaling in Immune system","IRF9",0.000203287378567272,"Immune System"
"107","CRLF1","Cytokine Signaling in Immune system","JUN",0.00121296918039941,"Immune System"
"108","CRLF1","Cytokine Signaling in Immune system","JUNB",0.000263050954124736,"Immune System"
"109","CRLF1","Cytokine Signaling in Immune system","MAPK1",0.00120881486362514,"Immune System"
"110","CRLF1","Cytokine Signaling in Immune system","MAPK10",0.000340404970407375,"Immune System"
"111","CRLF1","Cytokine Signaling in Immune system","MAPK11",0.00029857612301723,"Immune System"
"112","CRLF1","Cytokine Signaling in Immune system","MAPK14",0.000376649921182982,"Immune System"
"113","CRLF1","Cytokine Signaling in Immune system","MAPK3",0.00137815538960527,"Immune System"
"114","CRLF1","Cytokine Signaling in Immune system","MAPK8",0.000381285766620096,"Immune System"
"115","CRLF1","Cytokine Signaling in Immune system","MAPK9",0.000340404970407375,"Immune System"
"116","CRLF1","Cytokine Signaling in Immune system","MYC",0.000263050954124736,"Immune System"
"117","CRLF1","Cytokine Signaling in Immune system","NFKB1",0.000959263947334466,"Immune System"
"118","CRLF1","Cytokine Signaling in Immune system","NFKB2",0.000939711210968905,"Immune System"
"119","CRLF1","Cytokine Signaling in Immune system","NFKBIA",0.000111082135993183,"Immune System"
"120","CRLF1","Cytokine Signaling in Immune system","NFKBIB",0.000301456459755383,"Immune System"
"121","CRLF1","Cytokine Signaling in Immune system","PIAS1",0.000109521656042808,"Immune System"
"122","CRLF1","Cytokine Signaling in Immune system","PML",0.000109521656042831,"Immune System"
"123","CRLF1","Cytokine Signaling in Immune system","POU2F1",0.000263050954124736,"Immune System"
"124","CRLF1","Cytokine Signaling in Immune system","PSMD9",0.000649049553579478,"Immune System"
"125","CRLF1","Cytokine Signaling in Immune system","RELA",0.00108738294272803,"Immune System"
"126","CRLF1","Cytokine Signaling in Immune system","RELB",7.73769973448667e-05,"Immune System"
"127","CRLF1","Cytokine Signaling in Immune system","RORA",0.000263050954124736,"Immune System"
"128","CRLF1","Cytokine Signaling in Immune system","RORC",0.000263050954124736,"Immune System"
"129","CRLF1","Cytokine Signaling in Immune system","SOS1",0.000977285973746432,"Immune System"
"130","CRLF1","Cytokine Signaling in Immune system","SOS2",0.00624131999210983,"Immune System"
"131","CRLF1","Cytokine Signaling in Immune system","SOX2",0.000263050954124736,"Immune System"
"132","CRLF1","Cytokine Signaling in Immune system","STAT1",0.000109521656042808,"Immune System"
"133","CRLF1","Cytokine Signaling in Immune system","STAT2",0.000213930986308424,"Immune System"
"134","CRLF1","Cytokine Signaling in Immune system","STAT3",0.000263050954124595,"Immune System"
"135","CRLF1","Cytokine Signaling in Immune system","STAT4",0.00143394681260672,"Immune System"
"136","CRLF1","Cytokine Signaling in Immune system","TGFB1",0.000263050954124736,"Immune System"
"137","CRLF1","Cytokine Signaling in Immune system","TNF",0.000319436374844373,"Immune System"
"138","CRLF1","Cytokine Signaling in Immune system","TNFSF12",7.73769973448667e-05,"Immune System"
"139","CRLF1","Cytokine Signaling in Immune system","TP53",0.000263050954124736,"Immune System"
"140","CRLF1","Cytokine Signaling in Immune system","TRIM25",0.000264545504407396,"Immune System"
"141","CRLF1","Cytokine Signaling in Immune system","TWIST1",0.000263050954124736,"Immune System"
"142","CRLF1","Cytokine Signaling in Immune system","ZEB1",0.000263050954124736,"Immune System"
"143","CRLF1","Cytokine Signaling in Immune system","AIP",0.00025845177764245,"Immune System"
"144","CRLF1","Cytokine Signaling in Immune system","BATF",0.000263050954124736,"Immune System"
"145","CRLF1","Cytokine Signaling in Immune system","IRF2",0.000140048237863489,"Immune System"
"146","CRLF1","Cytokine Signaling in Immune system","IRF4",0.00034778987946506,"Immune System"
"147","CRLF1","Cytokine Signaling in Immune system","IRF8",0.000140048237863489,"Immune System"
"148","CRLF1","Cytokine Signaling in Immune system","NANOG",0.000263050954124736,"Immune System"
"149","CRLF1","Cytokine Signaling in Immune system","SLA2",0.000345457469424123,"Immune System"
"150","CRLF1","Cytokine Signaling in Immune system","SP100",0.000109521656042831,"Immune System"
"151","CRLF1","Cytokine Signaling in Immune system","TRAF6",0.000504267343065084,"Immune System"
"152","CRLF1","Cytokine Signaling in Immune system","TRIM22",0.000109521656042831,"Immune System"
"153","CLCF1","Cytokine Signaling in Immune system","AKT1",0.000309471710735142,"Immune System"
"154","CLCF1","Cytokine Signaling in Immune system","ATF1",0.000364835806402482,"Immune System"
"155","CLCF1","Cytokine Signaling in Immune system","ATF2",0.00142702256517726,"Immune System"
"156","CLCF1","Cytokine Signaling in Immune system","BCL6",0.000309471710735142,"Immune System"
"157","CLCF1","Cytokine Signaling in Immune system","CCND1",0.000309471710735142,"Immune System"
"158","CLCF1","Cytokine Signaling in Immune system","CDKN1A",0.000309471710735142,"Immune System"
"159","CLCF1","Cytokine Signaling in Immune system","CEBPD",0.000309471710735142,"Immune System"
"160","CLCF1","Cytokine Signaling in Immune system","CIITA",0.000128849007109294,"Immune System"
"161","CLCF1","Cytokine Signaling in Immune system","CREB1",0.000986637663930003,"Immune System"
"162","CLCF1","Cytokine Signaling in Immune system","EGR1",0.000164762632780695,"Immune System"
"163","CLCF1","Cytokine Signaling in Immune system","EIF2AK2",0.000264293927654055,"Immune System"
"164","CLCF1","Cytokine Signaling in Immune system","ELK1",0.00053652531709901,"Immune System"
"165","CLCF1","Cytokine Signaling in Immune system","FOS",0.000780927248395082,"Immune System"
"166","CLCF1","Cytokine Signaling in Immune system","FOXO1",0.000309471710735142,"Immune System"
"167","CLCF1","Cytokine Signaling in Immune system","FOXO3",0.000627831977383224,"Immune System"
"168","CLCF1","Cytokine Signaling in Immune system","HIF1A",0.000309471710735142,"Immune System"
"169","CLCF1","Cytokine Signaling in Immune system","IFNB1",0.000148243470160186,"Immune System"
"170","CLCF1","Cytokine Signaling in Immune system","IFNG",0.000175898126421791,"Immune System"
"171","CLCF1","Cytokine Signaling in Immune system","IKBKB",0.000444034342848308,"Immune System"
"172","CLCF1","Cytokine Signaling in Immune system","IKBKG",0.000258674356235906,"Immune System"
"173","CLCF1","Cytokine Signaling in Immune system","IL1B",0.000838378250880416,"Immune System"
"174","CLCF1","Cytokine Signaling in Immune system","IL2",8.56308398594197e-05,"Immune System"
"175","CLCF1","Cytokine Signaling in Immune system","IL4",0.00106996366580101,"Immune System"
"176","CLCF1","Cytokine Signaling in Immune system","IL6",0.00034984551767385,"Immune System"
"177","CLCF1","Cytokine Signaling in Immune system","IRF1",0.000164762632780695,"Immune System"
"178","CLCF1","Cytokine Signaling in Immune system","IRF3",0.00101107869830099,"Immune System"
"179","CLCF1","Cytokine Signaling in Immune system","IRF5",0.000164762632780695,"Immune System"
"180","CLCF1","Cytokine Signaling in Immune system","IRF6",0.000164762632780695,"Immune System"
"181","CLCF1","Cytokine Signaling in Immune system","IRF7",0.000164762632780695,"Immune System"
"182","CLCF1","Cytokine Signaling in Immune system","IRF9",0.000239161621844026,"Immune System"
"183","CLCF1","Cytokine Signaling in Immune system","JUN",0.00142702256517726,"Immune System"
"184","CLCF1","Cytokine Signaling in Immune system","JUNB",0.000309471710735142,"Immune System"
"185","CLCF1","Cytokine Signaling in Immune system","MAPK1",0.00142213513367843,"Immune System"
"186","CLCF1","Cytokine Signaling in Immune system","MAPK10",0.00040047643577371,"Immune System"
"187","CLCF1","Cytokine Signaling in Immune system","MAPK11",0.000351266027079384,"Immune System"
"188","CLCF1","Cytokine Signaling in Immune system","MAPK14",0.000443117554333285,"Immune System"
"189","CLCF1","Cytokine Signaling in Immune system","MAPK3",0.00162135928189134,"Immune System"
"190","CLCF1","Cytokine Signaling in Immune system","MAPK8",0.000448571490141657,"Immune System"
"191","CLCF1","Cytokine Signaling in Immune system","MAPK9",0.00040047643577371,"Immune System"
"192","CLCF1","Cytokine Signaling in Immune system","MYC",0.000309471710735142,"Immune System"
"193","CLCF1","Cytokine Signaling in Immune system","NFKB1",0.00112854582040027,"Immune System"
"194","CLCF1","Cytokine Signaling in Immune system","NFKB2",0.00110554260114697,"Immune System"
"195","CLCF1","Cytokine Signaling in Immune system","NFKBIA",0.00013068486587444,"Immune System"
"196","CLCF1","Cytokine Signaling in Immune system","NFKBIB",0.00035465465853846,"Immune System"
"197","CLCF1","Cytokine Signaling in Immune system","PIAS1",0.000128849007109274,"Immune System"
"198","CLCF1","Cytokine Signaling in Immune system","PML",0.000128849007109294,"Immune System"
"199","CLCF1","Cytokine Signaling in Immune system","POU2F1",0.000309471710735142,"Immune System"
"200","CLCF1","Cytokine Signaling in Immune system","PSMD9",0.000763587710094175,"Immune System"
"201","CLCF1","Cytokine Signaling in Immune system","RELA",0.00127927405027698,"Immune System"
"202","CLCF1","Cytokine Signaling in Immune system","RELB",9.10317615822729e-05,"Immune System"
"203","CLCF1","Cytokine Signaling in Immune system","RORA",0.000309471710735142,"Immune System"
"204","CLCF1","Cytokine Signaling in Immune system","RORC",0.000309471710735142,"Immune System"
"205","CLCF1","Cytokine Signaling in Immune system","SOS1",0.00114974820441111,"Immune System"
"206","CLCF1","Cytokine Signaling in Immune system","SOS2",0.00734272940249343,"Immune System"
"207","CLCF1","Cytokine Signaling in Immune system","SOX2",0.000309471710735142,"Immune System"
"208","CLCF1","Cytokine Signaling in Immune system","STAT1",0.000128849007109274,"Immune System"
"209","CLCF1","Cytokine Signaling in Immune system","STAT2",0.000251683513304367,"Immune System"
"210","CLCF1","Cytokine Signaling in Immune system","STAT3",0.000309471710735018,"Immune System"
"211","CLCF1","Cytokine Signaling in Immune system","STAT4",0.00168699625012726,"Immune System"
"212","CLCF1","Cytokine Signaling in Immune system","TGFB1",0.000309471710735142,"Immune System"
"213","CLCF1","Cytokine Signaling in Immune system","TNF",0.000375807499817052,"Immune System"
"214","CLCF1","Cytokine Signaling in Immune system","TNFSF12",9.10317615822729e-05,"Immune System"
"215","CLCF1","Cytokine Signaling in Immune system","TP53",0.000309471710735142,"Immune System"
"216","CLCF1","Cytokine Signaling in Immune system","TRIM25",0.000311230005185499,"Immune System"
"217","CLCF1","Cytokine Signaling in Immune system","TWIST1",0.000309471710735142,"Immune System"
"218","CLCF1","Cytokine Signaling in Immune system","ZEB1",0.000309471710735142,"Immune System"
"219","CLCF1","Cytokine Signaling in Immune system","AIP",0.000304060914873766,"Immune System"
"220","CLCF1","Cytokine Signaling in Immune system","BATF",0.000309471710735142,"Immune System"
"221","CLCF1","Cytokine Signaling in Immune system","IRF2",0.000164762632780695,"Immune System"
"222","CLCF1","Cytokine Signaling in Immune system","IRF4",0.000409164564076767,"Immune System"
"223","CLCF1","Cytokine Signaling in Immune system","IRF8",0.000164762632780695,"Immune System"
"224","CLCF1","Cytokine Signaling in Immune system","NANOG",0.000309471710735142,"Immune System"
"225","CLCF1","Cytokine Signaling in Immune system","SLA2",0.000406420552265893,"Immune System"
"226","CLCF1","Cytokine Signaling in Immune system","SP100",0.000128849007109294,"Immune System"
"227","CLCF1","Cytokine Signaling in Immune system","TRAF6",0.000593255697724162,"Immune System"
"228","CLCF1","Cytokine Signaling in Immune system","TRIM22",0.000128849007109294,"Immune System"
"229","IL18BP","Cytokine Signaling in Immune system","AKT1",0.000813276295254445,"Immune System"
"230","IL18BP","Cytokine Signaling in Immune system","ATF1",0.000447915500393332,"Immune System"
"231","IL18BP","Cytokine Signaling in Immune system","ATF2",0.00398600603604809,"Immune System"
"232","IL18BP","Cytokine Signaling in Immune system","BCL6",0.000813276295254445,"Immune System"
"233","IL18BP","Cytokine Signaling in Immune system","CCND1",0.000813276295254445,"Immune System"
"234","IL18BP","Cytokine Signaling in Immune system","CDKN1A",0.000813276295254445,"Immune System"
"235","IL18BP","Cytokine Signaling in Immune system","CEBPD",0.000813276295254445,"Immune System"
"236","IL18BP","Cytokine Signaling in Immune system","CIITA",0.000125170209528394,"Immune System"
"237","IL18BP","Cytokine Signaling in Immune system","CREB1",0.0011018943326487,"Immune System"
"238","IL18BP","Cytokine Signaling in Immune system","EGR1",0.000157889354967757,"Immune System"
"239","IL18BP","Cytokine Signaling in Immune system","EIF2AK2",0.000330581205923235,"Immune System"
"240","IL18BP","Cytokine Signaling in Immune system","ELK1",0.000321080181391224,"Immune System"
"241","IL18BP","Cytokine Signaling in Immune system","FOS",0.00103786996922435,"Immune System"
"242","IL18BP","Cytokine Signaling in Immune system","FOXO1",0.000813276295254445,"Immune System"
"243","IL18BP","Cytokine Signaling in Immune system","FOXO3",0.00158657467752884,"Immune System"
"244","IL18BP","Cytokine Signaling in Immune system","HIF1A",0.000813276295254445,"Immune System"
"245","IL18BP","Cytokine Signaling in Immune system","IFNB1",0.000122102853927389,"Immune System"
"246","IL18BP","Cytokine Signaling in Immune system","IFNG",0.00016310961958145,"Immune System"
"247","IL18BP","Cytokine Signaling in Immune system","IKBKB",0.00243640107806142,"Immune System"
"248","IL18BP","Cytokine Signaling in Immune system","IKBKG",0.00169814033299255,"Immune System"
"249","IL18BP","Cytokine Signaling in Immune system","IL1B",0.0158448483037152,"Immune System"
"250","IL18BP","Cytokine Signaling in Immune system","IL2",0.00012000102311286,"Immune System"
"251","IL18BP","Cytokine Signaling in Immune system","IL4",0.000226722788048497,"Immune System"
"252","IL18BP","Cytokine Signaling in Immune system","IL6",0.000146678292209879,"Immune System"
"253","IL18BP","Cytokine Signaling in Immune system","IRF1",0.000157889354967757,"Immune System"
"254","IL18BP","Cytokine Signaling in Immune system","IRF3",0.00129801899803087,"Immune System"
"255","IL18BP","Cytokine Signaling in Immune system","IRF5",0.000157889354967757,"Immune System"
"256","IL18BP","Cytokine Signaling in Immune system","IRF6",0.000157889354967757,"Immune System"
"257","IL18BP","Cytokine Signaling in Immune system","IRF7",0.000157889354967757,"Immune System"
"258","IL18BP","Cytokine Signaling in Immune system","IRF9",0.000229184697820755,"Immune System"
"259","IL18BP","Cytokine Signaling in Immune system","JUN",0.00398600603604809,"Immune System"
"260","IL18BP","Cytokine Signaling in Immune system","JUNB",0.000813276295254445,"Immune System"
"261","IL18BP","Cytokine Signaling in Immune system","MAPK1",0.000614214732671139,"Immune System"
"262","IL18BP","Cytokine Signaling in Immune system","MAPK10",0.00182264446519112,"Immune System"
"263","IL18BP","Cytokine Signaling in Immune system","MAPK11",0.000947937181643288,"Immune System"
"264","IL18BP","Cytokine Signaling in Immune system","MAPK14",0.00143235254437185,"Immune System"
"265","IL18BP","Cytokine Signaling in Immune system","MAPK3",0.000848309431170435,"Immune System"
"266","IL18BP","Cytokine Signaling in Immune system","MAPK8",0.001893960579372,"Immune System"
"267","IL18BP","Cytokine Signaling in Immune system","MAPK9",0.00182264446519112,"Immune System"
"268","IL18BP","Cytokine Signaling in Immune system","MYC",0.000813276295254445,"Immune System"
"269","IL18BP","Cytokine Signaling in Immune system","NFKB1",0.00291568109098652,"Immune System"
"270","IL18BP","Cytokine Signaling in Immune system","NFKB2",0.00271778290356496,"Immune System"
"271","IL18BP","Cytokine Signaling in Immune system","NFKBIA",0.000382691965734719,"Immune System"
"272","IL18BP","Cytokine Signaling in Immune system","NFKBIB",0.000823023904696034,"Immune System"
"273","IL18BP","Cytokine Signaling in Immune system","PIAS1",0.000125170209528369,"Immune System"
"274","IL18BP","Cytokine Signaling in Immune system","PML",0.000125170209528394,"Immune System"
"275","IL18BP","Cytokine Signaling in Immune system","POU2F1",0.000813276295254445,"Immune System"
"276","IL18BP","Cytokine Signaling in Immune system","PSMD9",0.000914817943075915,"Immune System"
"277","IL18BP","Cytokine Signaling in Immune system","RELA",0.00326546625048009,"Immune System"
"278","IL18BP","Cytokine Signaling in Immune system","RELB",0.0001275903174859,"Immune System"
"279","IL18BP","Cytokine Signaling in Immune system","RORA",0.000813276295254445,"Immune System"
"280","IL18BP","Cytokine Signaling in Immune system","RORC",0.000813276295254445,"Immune System"
"281","IL18BP","Cytokine Signaling in Immune system","SOS1",0.000371157390225386,"Immune System"
"282","IL18BP","Cytokine Signaling in Immune system","SOS2",0.00164733746486981,"Immune System"
"283","IL18BP","Cytokine Signaling in Immune system","SOX2",0.000813276295254445,"Immune System"
"284","IL18BP","Cytokine Signaling in Immune system","STAT1",0.000125170209528369,"Immune System"
"285","IL18BP","Cytokine Signaling in Immune system","STAT2",0.000221227767229785,"Immune System"
"286","IL18BP","Cytokine Signaling in Immune system","STAT3",0.000813276295254287,"Immune System"
"287","IL18BP","Cytokine Signaling in Immune system","STAT4",0.000554099726597824,"Immune System"
"288","IL18BP","Cytokine Signaling in Immune system","TGFB1",0.000813276295254445,"Immune System"
"289","IL18BP","Cytokine Signaling in Immune system","TNF",0.00017778210227446,"Immune System"
"290","IL18BP","Cytokine Signaling in Immune system","TNFSF12",0.0001275903174859,"Immune System"
"291","IL18BP","Cytokine Signaling in Immune system","TP53",0.000813276295254445,"Immune System"
"292","IL18BP","Cytokine Signaling in Immune system","TRIM25",0.000345852131401669,"Immune System"
"293","IL18BP","Cytokine Signaling in Immune system","TWIST1",0.000813276295254445,"Immune System"
"294","IL18BP","Cytokine Signaling in Immune system","ZEB1",0.000813276295254445,"Immune System"
"295","IL18BP","Cytokine Signaling in Immune system","AIP",0.000174983968689344,"Immune System"
"296","IL18BP","Cytokine Signaling in Immune system","BATF",0.000813276295254445,"Immune System"
"297","IL18BP","Cytokine Signaling in Immune system","IRF2",0.000157889354967757,"Immune System"
"298","IL18BP","Cytokine Signaling in Immune system","IRF4",0.000874679142800883,"Immune System"
"299","IL18BP","Cytokine Signaling in Immune system","IRF8",0.000157889354967757,"Immune System"
"300","IL18BP","Cytokine Signaling in Immune system","NANOG",0.000813276295254445,"Immune System"
"301","IL18BP","Cytokine Signaling in Immune system","SLA2",0.0003583400553295,"Immune System"
"302","IL18BP","Cytokine Signaling in Immune system","SP100",0.000125170209528394,"Immune System"
"303","IL18BP","Cytokine Signaling in Immune system","TRAF6",0.00604235773980251,"Immune System"
"304","IL18BP","Cytokine Signaling in Immune system","TRIM22",0.000125170209528394,"Immune System"
"305","IL20RA","Cytokine Signaling in Immune system","AKT1",0.00173262131684901,"Immune System"
"306","IL20RA","Cytokine Signaling in Immune system","ATF1",0.000490452763001715,"Immune System"
"307","IL20RA","Cytokine Signaling in Immune system","ATF2",0.00223410589505152,"Immune System"
